"Honkaii Elephant Crib Bedding Set 4Pcs for Girls with Comforter Fitted Sheet Crib Skirt Diaper Stacker, Machine Washable, Suitable for 28 x 52 Inch Cribs, Lovely Nursery Crib Sets for Baby(Pink)",31.91,162,6,10,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\718U-6kbabL._AC_UL320_.jpg
"Hlryudo Large Cotton Rope Basket 15.7"" x 15.7"" x 21.7"" Baby Laundry Basket, Woven Storage Baskets, Nursery Hamper with Handle (Beige/Brown)",25.99,28,6,10,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\61sIdwjWk9L._AC_UL320_.jpg
"Yogasleep Dohm Classic (White) The Original White Noise Machine Soothing Natural Sound from a Real Fan Noise Cancelling Sleep Therapy, Office Privacy, Travel For Adults, Baby 101 Night Trial",264.09,122,6,10,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\6161GXok4pL._AC_UL320_.jpg
"Video Baby Monitor with Digital Camera, ANMEATE Digital 2.4Ghz Wireless Video Monitor with Temperature Monitor, 960ft Transmission Range, 2-Way Talk, Night Vision, High Capacity Battery",57.99,101,6,10,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\61IbxWi6FzL._AC_UL320_.jpg
"Pack n Play Stretchy Fitted Pack n Play Playard Sheet Set-Brolex 2 Pack Portable Mini Crib Sheets,Convertible Playard Mattress Cover,Ultra Soft Material，Elephant & Whale",435.73,70,6,10,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\71DArnU5+oL._AC_UL320_.jpg
Baby Shusher the Sleep Miracle – Sound Machine – Rhythmic Human Voice Shushes Baby to Sleep Every Time – The Quickest Way to Get Baby to Sleep,77.41,141,6,10,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\71iH6zDI12L._AC_UL320_.jpg
"Munchkin Waterproof Changing Pad Liners, 3 Count",91.81,200,6,10,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\81E9bnzHtpL._AC_UL320_.jpg
"Ubbi Steel Odor Locking, No Special Bag Required Money Saving, Awards-Winning, Modern Design, Registry Must-Have Diaper Pail, White",160.85,111,6,10,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\617gsvCja+L._AC_UL320_.jpg
Infant Optics DXR-8 Video Baby Monitor with Interchangeable Optical Lens,165.99,74,6,10,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\81g5ls7JhTL._AC_UL320_.jpg
"MyBaby SoundSpa On-The-Go-Portable White Noise Machine, 4 Soothing Sounds with 15, 30, and 45-Minute Auto Shutoff, Integrated Clip for Easy Transport, Giftable, Small and Lightweight, by HoMedics",14.99,55,6,10,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\51izt0lc50S._AC_UL320_.jpg
"Dreambaby Step Stool Grey Dots, Toddler Potty Training Aid with Non Slip Base - Model L673",179.04,77,6,10,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\71sOfzUjLsL._AC_UL320_.jpg
"Hatch Rest+ Baby Sound Machine, Night Light, Time-to-Rise Plus Audio Monitor, White Noise Soother, Toddler Sleep Trainer, Kids Alarm Clock, Nightlight",284.23,138,6,10,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\51jCJlRhdeL._AC_UL320_.jpg
"VTech DM221 Audio Baby Monitor with up to 1,000 ft of Range, Vibrating Sound-Alert, Talk Back Intercom & Night Light Loop, White/Silver",161.44,153,6,10,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\71DiEmvEPZL._AC_UL320_.jpg
Vicks Nursery 1 Gallon Vaporizer with Night-Light Warm Steam Vaporizer for Baby Room,237.63,71,6,10,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\41g+NyYHSBS._AC_UL320_.jpg
"Dream On Me, Holly 3” Fiber Portable Crib Mattress I Waterproof I Greenguard Gold Certified",25.99,59,6,10,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\91eXO0rJqDL._AC_UL320_.jpg
"SURPCOS Kids Kitchen Step Stool with Safety Rail&Belt, Mothers' Helper Kids Learning Stool,BambooToddler Kitchen Tower, Toddler Stepping Stool for Counter Kitchen Counter (Natural)",129.03,140,6,10,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\71bguFZDzBS._AC_UL320_.jpg
Siairo Baby Musical Crib Mobile Baby Nursery Toys Bed Bell with Hanging Rotating Animal Toys and Relaxing Music Box for Newborn 0 to 36 Months Green,358.73,115,6,10,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\61hhNZzc6oL._AC_UL320_.jpg
"Baby Swaddle Blanket, Muslin Blankets for Boys & Girls, Newborn Receiving Covers Nursery Swaddling Wrap, Bamboo Cotton Large 47 x 47 inches 2 Pack Set, Spaceship & Sheep Pattern",9.99,71,6,10,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\71bicCHiSLL._AC_UL320_.jpg
"Potty Training Seat Ladder Toddler ,Potty Seat Toilet Boys Girls,Adjustable Kids Toilet Training Seat (Pink)",35.99,168,6,11,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\61cU7KCD6sL._AC_UL320_.jpg
"Potty Training Count Down Timer Watch With Lights And Music - Rechargeable, Dinosaur Yellow Band Engaging Pattern, Water Resistant, Potty Training Watch Yellow (No Vibration and No Alarm)",23.45,177,6,11,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\713P0Ww0GnL._AC_UL320_.jpg
"Pull-Ups Boys' Potty Training Pants Training Underwear Size 6, 4T-5T, 99 Ct, One Month Supply",41.99,143,6,11,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\81ZYbKIVNFL._AC_UL320_.jpg
"Summer Infant My Size Potty, White - Realistic Potty Training Toilet Looks and Feels Like an Adult Toilet - Easy to Empty and Clean",443.18,75,6,11,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\71DbzQh+yjL._AC_UL320_.jpg
"Pull-Ups Night-Time Boys' Training Pants, 3T-4T, 60 Ct",28.18,85,6,11,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\81e6ydhsItL._AC_UL320_.jpg
"Nuby My Real Potty Training Toilet with Life-Like Flush Button & Sound for Toddlers & Kids, White/Gray",210.4,137,6,11,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\811Bya36q1L._AC_UL320_.jpg
"Pampers Easy Ups Training Pants Boys and Girls, 4T-5T (Size 6), 104 Count",41.57,30,6,11,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\61iizGMG5XL._AC_UL320_.jpg
"Munchkin Sturdy Potty Seat, Green",256.63,115,6,11,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\7115h7vUiaL._AC_UL320_.jpg
"Pull-Ups Boys' Potty Training Pants Training Underwear , 4T-5T, 74 Ct",34.99,70,6,11,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\81fqfkoCrWL._AC_UL320_.jpg
"Pull-Ups Girls' Potty Training Pants Training Underwear Size 5, 3T-4T, 112 Ct, One Month Supply",41.99,63,6,11,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\81zTTd99maL._AC_UL320_.jpg
"Pampers Easy Ups Training Pants Girls and Boys, 3T-4T (Size 5), 124 Count",386.89,149,6,11,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\71D3xv8hrbL._AC_UL320_.jpg
"Potty Training Timer Watch with Flashing Lights and Music Tones - Water Resistant, Rechargeable, Dinosaur Pattern Colorful Band, Discreet, Smart Sensor, Potty Training Watch",23.95,58,6,11,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\71l44pH+4tL._AC_UL320_.jpg
"Pull-Ups New Leaf Boys' Potty Training Pants Training Underwear, 3T-4T, 68 Ct",42.49,43,6,11,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\91deBq-wOlL._AC_UL320_.jpg
"Pull-Ups Girls' Potty Training Pants Training Underwear Size 6, 4T-5T, 74 Ct",105.03,194,6,11,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\81DPV84XVnL._AC_UL320_.jpg
"Pull-Ups Night-Time Girls' Training Pants, 3T-4T, 60 Ct",28.62,124,6,11,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\81L5ClLqm4L._AC_UL320_.jpg
"Sposie, Stops Nighttime Diaper leaks, Extra Overnight Protection for Heavy Wetters and Potty Training, Fits Diaper Sizes 4-6 and Pull-ons 2T-5T, 84 ct with Adhesive…",439.37,174,6,11,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\81Obmi4CAVL._AC_UL320_.jpg
"Potty Training Seat with Step Stool Ladder,SKYROKU Potty Training Toilet for Kids Boys Girls Toddlers-Comfortable Safe Potty Seat with Anti-Slip Pads Ladder (Blue)",187.8,111,6,11,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\61b14xZJVvL._AC_UL320_.jpg
"Pampers Easy Ups Space Jam Training Pants Girls and Boys, 3T-4T (Size 5), 124 Count",43.99,120,6,11,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\91Of4sPtqUL._AC_UL320_.jpg
"Pull-Ups New Leaf Girls' Potty Training Pants Training Underwear, 4T-5T, 60 Ct",34.99,160,6,11,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\91ba4VqwVfL._AC_UL320_.jpg
The First Years Training Wheels Racer Potty System | Easy to Clean and Easy to Use Potty Training Seat,195.88,159,6,11,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\61o5rFZ7nML._AC_UL320_.jpg
Ubbi Multi-Use Potty Hook and/or Utility Hook. No Hardware or Installation Needed. Durable and Sturdy to Hang Over Toilet Tank or a Door,23.04,141,6,11,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\61Iud5+jqSL._AC_UL320_.jpg
"Kalencom Potette Plus Potty Seat Liners with Magic Disappearing Ink, 30 Count",72.1,168,6,11,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\71k4DN8QXSL._AC_UL320_.jpg
"Squatty Potty The Original Bathroom Toilet Stool - Adjustable 2, Convertible to 7"" or 9"" Height, White",183.7,145,6,11,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\619w3tBtloL._AC_UL320_.jpg
"Spuddies Spuddies Potty with Ladder, White/Gray, One Size",19.99,49,6,11,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\71XVa16mw5L._AC_UL320_.jpg
"Potty Training Seat for Boys And Girls, Fits Round & Oval Toilets, Non-Slip with Splash Guard, Includes Free Storage Hook - Jool Baby",14.99,175,6,11,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\71WDamqfEaL._AC_UL320_.jpg
Foryee Cute Frog Potty Training Urinal for Boys with Funny Aiming Target - Blackish Green,283.64,78,6,11,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\61uAG1UqovL._AC_UL320_.jpg
"Dorahoney Baby Potty Training Pants for Girls and Boys, Training Underwear, Size XXL, 4T-5T, 98 Ct",447.07,101,6,11,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\71qNV5jca5L._AC_UL320_.jpg
"6 Pack Training Pants for Babies,Maveek Baby Potty Training Pants Cartoon Underwear,Boys & Girls",274.12,64,6,11,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\71xmWHRlW-L._AC_UL320_.jpg
Toilet Potty Training Urinal Target Marker Sticker for Children Toddlers Boys (1 Pack),6.0,121,6,11,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\61Pr07Yq5bL._AC_UL320_.jpg
"ELNIDO QUEEN Pregnancy Body Pillows with Cotton Cover,U Shaped Full Long Maternity Pillow, Support for Back/Neck/Leg and Belly 55 inches Blue Grey",29.99,172,6,12,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\513YTQLLk+L._AC_UL320_.jpg
"AS AWESLING 60in Full Body Pillow | Nursing, Maternity and Pregnancy Pillow | Extra Large U Shaped Sleeping Pillow with Removable Cover (Dark Grey)",33.99,127,6,12,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\512MkuGlL0S._AC_UL320_.jpg
"First Response Early Result Pregnancy Test, 3 Tests (Packaging & Test Design May Vary)",458.38,95,6,12,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\71RtE8XlfDL._AC_UL320_.jpg
"Easy@Home 50 Ovulation Test Strips and 20 Pregnancy Test Strips Combo Kit, (50 LH + 20 HCG)",16.5,69,6,12,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\61mixMxfndL._AC_UL320_.jpg
"AccuMed Pregnancy Test Strips, 25-Count Individually Wrapped Pregnancy Strips, Early Home Detection Pregnancy Test Kit, Clear HCG Test Results, Over 99% Accurate",200.42,54,6,12,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\618L944RGCL._AC_UL320_.jpg
"Palmer's Cocoa Butter Formula Massage Lotion For Stretch Marks, Pregnancy Skin Care, 8.5 Ounces",380.27,129,6,12,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\71f5OxKaobL._AC_UL320_.jpg
"Easy@Home Ovulation Test Strips, 25 Pack Fertility Tests, Ovulation Predictor Kit, FSA Eligible, Powered by Premom Ovulation Predictor iOS and Android App, 25 LH Strips",127.04,171,6,12,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\61NDlZ6H6GL._AC_UL320_.jpg
"Clearblue Digital Pregnancy Test with Smart Countdown, 3 count",146.72,48,6,12,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\717ff4mlJVL._AC_UL320_.jpg
"Clearblue Advanced Digital Ovulation Test, Predictor Kit, featuring Advanced Ovulation Tests with digital results, 10 ovulation tests",140.6,109,6,12,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\71gjez1IryL._AC_UL320_.jpg
"PharMeDoc Pregnancy Pillow, Grey U-Shape Full Body Pillow and Maternity Support - Support for Back, Hips, Legs, Belly for Pregnant Women",52.95,170,6,12,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\71Fj1UX3dQL._AC_UL320_.jpg
"Callerpan Pregnancy Pillow,53 inch Detachable Full Body Pregnancy Pillow for Side Sleeping and Back Pain Relief,U Shaped Full Body Pillow with Nursing Baby Design,Easy to Clean",59.99,136,6,12,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\51+YSC7idBL._AC_UL320_.jpg
"OYOWUOT 55"" U Shape Pregnancy Pillow with Breathable Soft Velvet Cover, Full Body Maternity Pillow for Pregnant Women Sleeping for Back Belly Hips Legs Support (Gray)",34.99,197,6,12,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\81ihadb0pxL._AC_UL320_.jpg
"COSMOPLUS Pregnancy Pillow Cover C Shaped Full Body Pillow Case Cover for Maternity,Stretchy Cool Breathable Jersey Fabric,Provides Sleep and Pregnancy Support,Heather Grey",15.49,21,6,12,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\81l+EwMqwhS._AC_UL320_.jpg
"PharMeDoc Pregnancy Pillow, C-Shape Full Body Pillow and Maternity Support ( Grey Jersey Cover)- Support for Back, Hips, Legs, Belly for Pregnant Women",42.95,170,6,12,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\615knAA7lJL._AC_UL320_.jpg
"Boppy Nursing Pillow and Positioner—Original | Notebook Black and White with Gold Animals| Breastfeeding, Bottle Feeding, Baby Support | With Removable Cotton Blend Cover | Awake-Time Support",21.97,95,6,12,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\812i0-85M4L._AC_UL320_.jpg
"Clearblue Fertility Monitor Test Sticks, 30 count",95.35,143,6,12,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\71AdUG95+wL._AC_UL320_.jpg
"Clearblue Clearblue Pregnancy Test Combo Pack, 10ct - Digital with Smart Countdown & Rapid Detection - Super Value",135.5,25,6,12,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\71gtiu0lP8L._AC_UL320_.jpg
"Clearblue Digital Pregnancy Test with Smart Countdown, 2 Count",144.65,166,6,12,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\71OClP3eK6L._AC_UL320_.jpg
"Clearblue Early Detection Pregnancy Test, 3ct",94.33,79,6,12,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\718Tc6kIaKL._AC_UL320_.jpg
"Momcozy Pregnancy Pillows, U Shaped Full Body Maternity Pillow with Removable Cover, 57 Inch Pregnancy Pillows for Sleeping, Grey",191.87,95,6,12,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\61H5w2ywHLL._AC_UL320_.jpg
First Response Rapid Result Pregnancy Test,392.97,125,6,12,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\41HVS5uNbOL._AC_UL320_.jpg
"Clearblue Rapid Detection Pregnancy Test, 2 Count",494.9,60,6,12,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\71uJP+3uD7L._AC_UL320_.jpg
"MomMed Pregnancy Test, 20-Count Pregnancy Test Strips, HCG Test Strips Pregnancy with 20 Free Urine Cups, Over 99% Accurate Early Detection of Pregnancy, Early Pregnancy Tests, Pregnancy Test Kit",365.34,123,6,12,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\71LvoLMdb1S._AC_UL320_.jpg
"ClinicalGuard® HCG Pregnancy Test Strips (Individually-Sealed, Pack of 20)",474.26,103,6,12,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\8186xHB2gSL._AC_UL320_.jpg
"Boppy Premium Nursing Pillow Cover, Gray Elephants Plaid, Ultra-soft Microfiber Fabric in a fashionable two-sided design, Fits All Boppy Nursing Pillows and Positioners",96.34,76,6,12,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\71P9pX3ZIkS._AC_UL320_.jpg
"Chilling Home Pregnancy Pillows for Sleeping, U Shaped Body Pillow Pregnant Pillows for Sleeping Full Body Pillow, Pregnancy Must Haves Maternity Pillows 55 in Pregnancy Body Pillow with Velvet Cover",33.95,53,6,12,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\51KuiOviTGS._AC_UL320_.jpg
"First Response Early Result Pregnancy Test, 3 Count (Packaging & Test Design May Vary)",279.89,21,6,12,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\71RtE8XlfDL._AC_UL320_.jpg
"MOON PINE Pregnancy Pillow, U Shaped Full Body Pillow for Maternity Support, Sleeping Pillow with Velour Cover for Pregnant Women (Gray)",32.99,50,6,12,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\61+UpF0EiFL._AC_UL320_.jpg
"1 MIDDLE ONE Pregnancy Pillow, C Shaped Full Body Pillow for Maternity Support, Pregnant Women Sleeping Pillow with Velvet Cover (Dark Grey)",32.99,156,6,12,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\61gbbqXKmaL._AC_UL320_.jpg
"HUGVIDAS Anti-Lost Wrist Strap, Child Safety Belt with Key Lock, Breathable Toddler Traction Belt, Anti-Lost Wrist Strap (2M5/8.2ft, Green)",13.99,32,6,13,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\71w2xISW6gL._AC_UL320_.jpg
"Vacos Baby Monitor with Camera and Audio, 720P 5'' Color LCD w/SD Card Slot, Temperature & Motion & Sound Alert, Remote PTZ, Infrared Night Vision, 1,000 ft Range, 2-Way Audio, VOX, Lullabies",139.99,162,6,13,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\61LV3o87w5L._AC_UL320_.jpg
"Furniture Anchors (6 Pack) 2021 Upgraded Furniture Straps for Baby Proofing, Secure 400 Pound Furniture Prevent Falling Anti Tip Earthquake Straps for Child Safety",276.96,161,6,13,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\71icziXZBRL._AC_UL320_.jpg
"Child Safety Strap Locks (4 Pack) for Fridge, Cabinets, Drawers, Dishwasher, Toilet, 3M Adhesive No Drilling - Jool Baby",9.85,165,6,13,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\814yNgEEERL._AC_UL320_.jpg
"Regalo Easy Step 38.5-Inch Extra Wide Walk Thru Baby Gate, White Original version",391.42,81,6,13,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\618ETbBUgQL._AC_UL320_.jpg
"GE Plastic Outlet Covers, 30 Pack, Shock Prevention, Child Safe, Easy Install, UL Listed, Clear, 51175",5.48,53,6,13,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\61a2i+QgVuS._AC_UL320_.jpg
"Regalo Swing Down Bed Rail Guard, with Reinforced Anchor Safety System",22.94,180,6,13,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\81yqvHkVK2L._AC_UL320_.jpg
"Safety 1st Easy Install Metal Baby Gate with Pressure Mount Fastening (White), Pack of 1",142.1,200,6,13,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\51jDV8PnhXL._AC_UL320_.jpg
Vmaisi Adhesive Magnetic Cabinet Locks (12 Locks and 2 Keys),29.99,175,6,13,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\71X2byebi0L._AC_UL320_.jpg
"Upgraded Invisible Baby Proofing Cabinet Latch Locks (10 Pack) - No Drilling or Tools Required for Installation, Works with Most Cabinets and Drawers, Works with Countertop Overhangs, Highly Secure",19.99,58,6,13,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\71n856IZVJL._AC_UL320_.jpg
"Munchkin Rinse Shampoo Rinser, Blue, Pack of 1",374.74,43,6,13,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\71FafuRrG1L._AC_UL320_.jpg
"BARKAH Furniture Anchors (Pack of 6), Anti Tip Furniture Straps Kit for Baby Proofing, Heavy-Duty Furniture Wall Anchor for Baby Safety, Comes with Additional 6 Pieces of Corner Protectors for Baby",11.99,90,6,13,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\81YtTaK3m6L._AC_UL320_.jpg
Up & Away | Magnetic Window Blind Cord Safety | x2 Pack,237.71,120,6,13,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\61tN8-p7iyL._AC_UL320_.jpg
[4 Pack] Blind Cord Holder - Blind Cord Wind Up for Household Safety - Clear Window Blind String Holder Matches Decor – No Tools Required - Durable Plastic Blinds Cord Holder - Blind Cord Safety,495.1,145,6,13,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\61sdDBFN4IL._AC_UL320_.jpg
Wall Nanny - Baby Gate Wall Protector (Made in USA) Protect Walls & Doorways from Pet & Dog Gates - for Child Pressure Mounted Stair Safety Gate - No Safety Hazard on Bottom Spindles - 4-Pack,261.06,27,6,13,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\719ceXxILiL._AC_UL320_.jpg
EUDEMON 4 Pack Baby Safety Door Knob Covers Door Knob Locks,64.89,161,6,13,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\41FTcNG2jAL._AC_UL320_.jpg
"Regalo 192-Inch Super Wide Adjustable Baby Gate and Play Yard, 4-In-1, Bonus Kit, Includes 4 Pack of Wall Mounts",109.99,129,6,13,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\71sCcP2ZIAL._AC_UL320_.jpg
Regalo Easy Fit Plastic Adjustable Extra Wide Baby Gate,33.54,48,6,13,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\71iIydOoHNL._AC_UL320_.jpg
"Video Baby Monitor with Digital Camera, ANMEATE Digital 2.4Ghz Wireless Video Monitor with Temperature Monitor, 960ft Transmission Range, 2-Way Talk, Night Vision, High Capacity Battery",57.99,133,6,13,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\61IbxWi6FzL._AC_UL320_.jpg
"Munchkin Faucet Extender 2 Piece Set, Grey",43.29,31,6,13,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\71T4YmSH0YL._AC_UL320_.jpg
"Munchkin Xtraguard Dual Action Multi Use Latches, 2 Count",19.72,196,6,13,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\61dEMWo79+S._AC_UL320_.jpg
Evenflo Versatile Play Space,457.03,178,6,13,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\91U3Y5Xv6sL._AC_UL320_.jpg
Outlet Covers Babepai 38-Pack White Child Proof Electrical Protector Safety Improved Baby Safety Plug Covers,8.99,200,6,13,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\61p5OVftPBL._AC_UL320_.jpg
"UXU Corner Protector, Baby Proofing, Table Corner Guard, Baby Safety Furniture Corner Protector for Baby, 12 Pack",285.04,91,6,13,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\71ZC-VEDhjL._AC_UL320_.jpg
Infant Optics DXR-8 Video Baby Monitor with Interchangeable Optical Lens,165.99,132,6,13,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\81g5ls7JhTL._AC_UL320_.jpg
"Regalo Easy Open 47-Inch Super Wide Walk Thru Baby Gate, Bonus Kit, Includes 4-Inch and 12-Inch Extension Kit, 4 Pack Pressure Mount Kit and 4 Wall Cups and Mounting Kit",350.88,91,6,13,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\71F6ORmmj6L._AC_UL320_.jpg
"Position & Lock Tall & Wide Baby Gate, Pressure-Mounted, Farmhouse Collection",235.86,185,6,13,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\91zSzVcFHzL._AC_UL320_.jpg
Dlafukids Baby Proofing Safety Locks (2 Pack) with 3M Adhesive for Cabinet Oven Drawers Fridge Cupboards Refrigerator No Drilling Easy Installation,9.99,161,6,13,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\81QsyLqom4L._AC_UL320_.jpg
"Child Locks for Cabinets (12 Pack), Derjunstar Baby Proofing Cabinets Latch Lock, with Extra 12 Set Adhesive and Screws, Child Safety Cabinet Locks, White",18.99,127,6,13,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\81g8QKEdN5L._AC_UL320_.jpg
"Momcozy Retractable Baby Gate, 33"" Tall, Extends up to 55"" Wide, Child Safety Baby Gates for Stairs, Doorways, Hallways, Indoor, Outdoor (Grey, 55""33"")",54.99,22,6,13,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\71HXT9KVqwS._AC_UL320_.jpg
MIEMIE Baby Stroller Organizer with Cup Holder Universal Stroller Caddy Large Storage Space Baby Multiple Pockets Stroller Storage Adjustable Shoulder Strap Stroller Accessories Organizer,16.49,179,6,14,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\71KtM4pbXlS._AC_UL320_.jpg
"SNBOCON Waterproof Baby Infant Stroller Sleeping Bag,Wearable Stroller Blanket Winter Outdoor Cold-Proof,Keeping Your Baby Warm",29.0,98,6,14,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\71HoaBsxWkL._AC_UL320_.jpg
"Homlynn Stroller Organizer, Parent Console Storage Bag-2 Deep Cup Holders Extra-Large Storage with Shoulder Strap, Adjustable Handlebar Strips-Fit All Stroller Models(Grey)",19.99,126,6,14,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\71vWTUeLZFL._AC_UL320_.jpg
Battery Operated Stroller Fan Flexible Tripod Clip On Fan with 3 Speeds and Rotatable Handheld Personal Fan for Car Seat Crib Bike Treadmill (Black),28.99,132,6,14,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\71tk1nFYzSS._AC_UL320_.jpg
Sassy Peek-a-Boo Activity Book with Attachable Link for On-The-Go Travel | Black & White | for Ages Newborn and Up,6.99,197,6,14,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\71K3TNic7xL._AC_UL320_.jpg
"Kolcraft Cloud Plus Lightweight Easy Fold Compact Travel Baby Stroller, Slate Grey",200.29,178,6,14,C:\Users\Yakup Bilen\PycharmProjects\database\scraping\images\81Cn7u+08NL._AC_UL320_.jpg
